600	279	280
600	279	280
600	279	280
600	279	280
600	279	280
600	279	280
600	279	280
600	279	280
650	305	306
650	305	306
650	305	306
650	305	306
650	305	306
650	305	306
650	305	306
650	305	306
650	305	306
650	305	306
650	305	306
650	305	306
650	305	306
650	305	306
650	305	332
700	331	332
700	331	332
700	331	332
700	331	332
700	331	332
700	331	332
700	331	332
700	331	332
700	331	332
700	331	332
700	331	332
700	331	332
700	331	332
700	331	358
750	356	358
750	356	358
750	356	358
750	356	358
750	356	358
750	356	358
750	356	358
750	356	358
750	356	358
750	356	358
750	356	358
750	356	358
750	356	358
750	356	358
800	382	383
800	382	383
800	382	383
800	382	383
800	382	383
800	382	383
800	382	383
800	382	383
800	382	383
800	382	383
800	382	383
800	382	383
800	382	383
800	382	383
800	382	383
800	382	383
800	382	383
800	382	383
800	408	409
850	408	409
850	408	409
850	408	409
850	408	409
850	408	409
850	408	409
850	408	409
850	408	409
850	408	409
850	408	409
850	408	409
850	408	409
850	408	409
850	408	435
900	434	435
900	434	435
900	434	435
900	434	435
900	434	435
900	434	435
900	434	435
900	434	435
900	434	435
900	434	435
900	434	435
900	434	435
900	434	435
900	434	461
950	460	461
950	460	461
950	460	461
950	460	461
950	460	461
950	460	461
950	460	461
950	460	461
950	460	461
950	460	461
950	460	461
950	460	461
950	460	461
950	460	461
1000	485	487
1000	485	487
1000	485	487
1000	485	487
1000	485	487
1000	485	487
1000	485	487
1000	485	487
1000	485	487
1000	485	487
1000	485	487
1000	485	487
1000	485	487
1000	485	487
1000	485	487
1000	485	487
1000	485	487
1000	485	512
1050	511	512
1050	511	512
1050	511	512
1050	511	512
1050	511	512
1050	511	512
1050	511	512
1050	511	512
1050	511	512
1050	511	512
1050	511	512
1050	511	512
1100	537	538
1100	537	538
1100	537	538
1100	537	538
1100	537	538
1100	537	538
1100	537	538
1100	537	538
1100	537	538
1100	537	538
1100	537	538
1100	537	538
1100	537	538
1100	537	538
1150	563	564
1150	563	564
1150	563	564
1150	563	564
1150	563	564
1150	563	564
1150	563	564
1150	563	564
1150	563	564
1150	563	564
1150	563	564
1150	563	564
1150	563	564
1200	588	590
1200	588	590
1200	588	590
1200	588	590
1200	588	590
1200	588	590
1200	588	590
1200	588	590
1200	588	590
1200	588	590
1200	588	590
1200	588	590
1200	588	590
1200	588	590
1200	588	616
1250	614	616
1250	614	616
1250	614	616
1250	614	616
1250	614	616
1250	614	616
1250	614	616
1250	614	616
1250	614	616
1250	614	616
1250	614	616
1250	614	616
1250	614	616
1250	614	616
1250	614	616
1250	614	616
1250	614	616
1300	640	641
1300	640	641
1300	640	641
1300	640	641
1300	640	641
1300	640	641
1300	640	641
1300	640	641
1300	640	641
1300	640	641
1300	640	641
1300	640	641
1300	666	667
1350	666	667
1350	666	667
1350	666	667
1350	666	667
1350	666	667
1350	666	667
1350	666	667
1350	666	667
1350	666	667
1350	666	667
1350	666	667
1350	666	667
1400	692	693
1400	692	693
1400	692	693
1400	692	693
1400	692	693
1400	692	693
1400	692	693
1400	692	693
1400	692	693
1400	692	693
1400	692	693
1400	692	693
1400	692	693
1400	692	693
1450	717	719
1450	717	719
1450	717	719
1450	717	719
1450	717	719
1450	717	719
1450	717	719
1450	717	719
1450	717	719
1450	717	719
1450	717	719
1450	717	719
1450	717	719
1450	717	719
1450	717	719
1500	743	744
1500	743	744
1500	743	744
1500	743	744
1500	743	744
1500	743	744
1500	743	744
1500	743	744
1500	743	744
1500	743	744
1500	743	744
1500	743	744
1500	743	744
1500	743	744
1500	743	744
1500	743	744
1500	743	744
1500	743	744
1550	769	770
1550	769	770
1550	769	770
1550	769	770
1550	769	770
1550	769	770
1550	769	770
1550	769	770
1550	769	770
1550	769	770
1550	769	770
1550	769	770
1550	769	770
1550	769	770
1600	795	796
1600	795	796
1600	795	796
1600	795	796
1600	795	796
1600	795	796
1600	795	796
1600	795	796
1600	795	796
1600	795	796
1600	795	796
1600	795	796
1600	795	796
1600	795	796
1650	821	822
1650	821	822
1650	821	822
1650	821	822
1650	821	822
1650	821	822
1650	821	822
1650	821	822
1650	821	822
1650	821	822
1650	821	822
1650	821	822
1650	821	822
1650	846	848
1700	846	848
1700	846	848
1700	846	848
1700	846	848
1700	846	848
1700	846	848
1700	846	848
1700	846	848
1700	846	848
1700	846	848
1700	846	848
1700	846	848
1750	872	873
1750	872	873
1750	872	873
1750	872	873
1750	872	873
1750	872	873
1750	872	873
1750	872	873
1750	872	873
1750	872	873
1750	872	873
1750	872	873
1750	872	873
1750	898	899
1800	898	899
1800	898	899
1800	898	899
1800	898	899
1800	898	899
1800	898	899
1800	898	899
1800	898	899
1800	898	899
1800	898	899
1800	898	899
1800	898	899
1800	898	899
1800	898	899
1800	898	899
1850	924	925
1850	924	925
1850	924	925
1850	924	925
1850	924	925
1850	924	925
1850	924	925
1850	924	925
1850	924	925
1850	924	925
1850	924	925
1850	924	925
1850	924	925
1900	949	951
1900	949	951
1900	949	951
1900	949	951
1900	949	951
1900	949	951
1900	949	951
1900	949	951
1900	949	951
1900	949	951
1900	949	951
1900	949	951
1900	949	951
1900	949	951
1900	975	976
1950	975	976
1950	975	976
1950	975	976
1950	975	976
1950	975	976
1950	975	976
1950	975	976
1950	975	976
1950	975	976
1950	975	976
1950	975	976
1950	975	976
1950	975	976
1950	975	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1002
2000	1001	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2050	1027	1028
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.100000e+03	1053	1041
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2.150000e+03	1078	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1104	1042
2200	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2250	1130	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2300	1156	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2350	1181	1042
2400	1207	1042
2400	1207	1042
2400	1207	1042
2400	1207	1042
2400	1207	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2450	1233	1042
2500	1259	1042
2500	1259	1042
2500	1259	1042
2500	1259	1042
2500	1259	1042
2500	1259	1042
2500	1259	1042
2500	1259	1042
2500	1259	1042
2500	1259	1042
2500	1259	1042
2500	1259	1042
2500	1259	1042
2500	1259	1042
2500	1259	1042
2500	1259	1042
2500	1259	1042
2500	1259	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2550	1285	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2600	1310	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2650	1336	1042
2700	1362	1042
2700	1362	1042
2700	1362	1042
2700	1362	1042
2700	1362	1042
2700	1362	1042
2700	1362	1042
2700	1362	1042
2700	1362	1042
2700	1362	1042
2700	1362	1042
2700	1362	1042
2700	1362	1042
2700	1362	1042
2750	1388	1042
2750	1388	1042
2750	1388	1042
2750	1388	1042
2750	1388	1042
2750	1388	1042
2750	1388	1042
2750	1388	1042
2750	1388	1042
2750	1388	1042
2750	1388	1042
2750	1388	1042
2750	1388	1042
2800	1414	1059
2800	1414	1059
2800	1414	1059
2800	1414	1059
2800	1414	1059
2800	1414	1059
2800	1414	1059
2800	1414	1059
2800	1414	1059
2800	1414	1059
2800	1414	1059
2800	1414	1059
2800	1414	1059
2800	1414	1059
2800	1414	1059
2800	1414	1059
2800	1414	1059
2850	1439	1084
2850	1439	1084
2850	1439	1084
2850	1439	1084
2850	1439	1084
2850	1439	1084
2850	1439	1084
2850	1439	1084
2850	1439	1084
2850	1439	1084
2850	1439	1084
2850	1439	1084
2850	1439	1084
2900	1465	1110
2900	1465	1110
2900	1465	1110
2900	1465	1110
2900	1465	1110
2900	1465	1110
2900	1465	1110
2900	1465	1110
2900	1465	1110
2900	1465	1110
2900	1465	1110
2900	1465	1110
2900	1465	1110
2900	1465	1110
2950	1491	1136
2950	1491	1136
2950	1491	1136
2950	1491	1136
2950	1491	1136
2950	1491	1136
2950	1491	1136
2950	1491	1136
2950	1491	1136
2950	1491	1136
2950	1491	1136
2950	1491	1136
2950	1491	1136
2950	1491	1136
3000	1517	1162
3000	1517	1162
3000	1517	1162
3000	1517	1162
3000	1517	1162
3000	1517	1162
3000	1517	1162
3000	1517	1162
3000	1517	1162
3000	1517	1162
3000	1517	1162
3000	1517	1162
3000	1517	1162
3000	1542	1188
3050	1542	1188
3050	1542	1188
3050	1542	1188
3050	1542	1188
3050	1542	1188
3050	1542	1188
3050	1542	1188
3050	1542	1188
3050	1542	1188
3050	1542	1188
3050	1542	1188
3050	1542	1188
3050	1542	1188
3050	1542	1188
3050	1542	1188
3100	1568	1213
3100	1568	1213
3100	1568	1213
3100	1568	1213
3100	1568	1213
3100	1568	1213
3100	1568	1213
3100	1568	1213
3100	1568	1213
3100	1568	1213
3100	1568	1213
3100	1568	1213
3100	1568	1213
3150	1594	1239
3150	1594	1239
3150	1594	1239
3150	1594	1239
3150	1594	1239
3150	1594	1239
3150	1594	1239
3150	1594	1239
3150	1594	1239
3150	1594	1239
3150	1594	1239
3150	1594	1239
3150	1594	1239
3150	1594	1239
3200	1620	1265
3200	1620	1265
3200	1620	1265
3200	1620	1265
3200	1620	1265
3200	1620	1265
3200	1620	1265
3200	1620	1265
3200	1620	1265
3200	1620	1265
3200	1620	1265
3200	1620	1265
3200	1620	1265
3250	1646	1291
3250	1646	1291
3250	1646	1291
3250	1646	1291
3250	1646	1291
3250	1646	1291
3250	1646	1291
3250	1646	1291
3250	1646	1291
3250	1646	1291
3250	1646	1291
3250	1646	1291
3250	1646	1291
3250	1646	1291
3300	1671	1316
3300	1671	1316
3300	1671	1316
3300	1671	1316
3300	1671	1316
3300	1671	1316
3300	1671	1316
3300	1671	1316
3300	1671	1316
3300	1671	1316
3300	1671	1316
3300	1671	1316
3300	1671	1316
3300	1671	1316
3350	1697	1342
3350	1697	1342
3350	1697	1342
3350	1697	1342
3350	1697	1342
3350	1697	1342
3350	1697	1342
3350	1697	1342
3350	1697	1342
3350	1697	1342
3350	1697	1342
3350	1697	1342
3350	1697	1342
3350	1697	1342
3350	1697	1342
3350	1697	1342
3350	1697	1342
3350	1697	1342
3400	1723	1368
3400	1723	1368
3400	1723	1368
3400	1723	1368
3400	1723	1368
3400	1723	1368
3400	1723	1368
3400	1723	1368
3400	1723	1368
3400	1723	1368
3400	1723	1368
3400	1723	1368
3400	1723	1368
3400	1723	1368
3400	1723	1394
3450	1749	1394
3450	1749	1394
3450	1749	1394
3450	1749	1394
3450	1749	1394
3450	1749	1394
3450	1749	1394
3450	1749	1394
3450	1749	1394
3450	1749	1394
3450	1749	1394
3450	1749	1394
3450	1749	1394
3450	1749	1420
3500	1775	1420
3500	1775	1420
3500	1775	1420
3500	1775	1420
3500	1775	1420
3500	1775	1420
3500	1775	1420
3500	1775	1420
3500	1775	1420
3500	1775	1420
3500	1775	1420
3500	1775	1420
3500	1775	1420
3500	1775	1420
3550	1800	1445
3550	1800	1445
3550	1800	1445
3550	1800	1445
3550	1800	1445
3550	1800	1445
3550	1800	1445
3550	1800	1445
3550	1800	1445
3550	1800	1445
3550	1800	1445
3550	1800	1445
3550	1800	1445
3550	1800	1445
3600	1826	1471
3600	1826	1471
3600	1826	1471
3600	1826	1471
3600	1826	1471
3600	1826	1471
3600	1826	1471
3600	1826	1471
3600	1826	1471
3600	1826	1471
3600	1826	1471
3600	1826	1471
3600	1826	1471
3600	1826	1471
3600	1826	1471
3600	1826	1471
3600	1826	1471
3600	1826	1471
3600	1826	1471
3650	1852	1497
3650	1852	1497
3650	1852	1497
3650	1852	1497
3650	1852	1497
3650	1852	1497
3650	1852	1497
3650	1852	1497
3650	1852	1497
3650	1852	1497
3650	1852	1497
3650	1852	1497
3650	1852	1497
3650	1852	1497
3700	1878	1523
3700	1878	1523
3700	1878	1523
3700	1878	1523
3700	1878	1523
3700	1878	1523
3700	1878	1523
3700	1878	1523
3700	1878	1523
3700	1878	1523
3700	1878	1523
3700	1878	1523
3700	1878	1523
3700	1878	1523
3750	1903	1548
3750	1903	1548
3750	1903	1548
3750	1903	1548
3750	1903	1548
3750	1903	1548
3750	1903	1548
3750	1903	1548
3750	1903	1548
3750	1903	1548
3750	1903	1548
3750	1903	1548
3750	1903	1548
3750	1903	1548
3800	1929	1574
3800	1929	1574
3800	1929	1574
3800	1929	1574
3800	1929	1574
3800	1929	1574
3800	1929	1574
3800	1929	1574
3800	1929	1574
3800	1929	1574
3800	1929	1574
3800	1929	1574
3800	1929	1574
3800	1929	1574
3850	1955	1600
3850	1955	1600
3850	1955	1600
3850	1955	1600
3850	1955	1600
3850	1955	1600
3850	1955	1600
3850	1955	1600
3850	1955	1600
3850	1955	1600
3850	1955	1600
3850	1955	1600
3850	1955	1600
3850	1955	1600
3900	1981	1626
3900	1981	1626
3900	1981	1626
3900	1981	1626
3900	1981	1626
3900	1981	1626
3900	1981	1626
3900	1981	1626
3900	1981	1626
3900	1981	1626
3900	1981	1626
3900	1981	1626
3900	1981	1626
3900	1981	1626
3900	1981	1626
3900	1981	1626
3900	1981	1626
3900	1981	1626
3950	2007	1652
3950	2007	1652
3950	2007	1652
3950	2007	1652
3950	2007	1652
3950	2007	1652
3950	2007	1652
3950	2007	1652
3950	2007	1652
3950	2007	1652
3950	2007	1652
3950	2007	1652
3950	2007	1652
3950	2007	1652
4000	2032	1677
4000	2032	1677
4000	2032	1677
4000	2032	1677
4000	2032	1677
4000	2032	1677
4000	2032	1677
4000	2032	1677
4000	2032	1677
4000	2032	1677
4000	2032	1677
4000	2032	1677
4000	2032	1703
4050	2058	1703
4050	2058	1703
4050	2058	1703
4050	2058	1703
4050	2058	1703
4050	2058	1703
4050	2058	1703
4050	2058	1703
4050	2058	1703
4050	2058	1703
4050	2058	1703
4050	2058	1703
4050	2058	1703
4050	2058	1703
4100	2084	1729
4100	2084	1729
4100	2084	1729
4100	2084	1729
4100	2084	1729
4100	2084	1729
4100	2084	1729
4100	2084	1729
4100	2084	1729
4100	2084	1729
4100	2084	1729
4100	2084	1729
4100	2084	1729
4100	2084	1729
4100	2084	1729
4100	2084	1729
4100	2084	1729
4100	2084	1755
4150	2110	1755
4150	2110	1755
4150	2110	1755
4150	2110	1755
4150	2110	1755
4150	2110	1755
4150	2110	1755
4150	2110	1755
4150	2110	1755
4150	2110	1755
4150	2110	1755
4150	2110	1755
4200	2135	1781
4200	2135	1781
4200	2135	1781
4200	2135	1781
4200	2135	1781
4200	2135	1781
4200	2135	1781
4200	2135	1781
4200	2135	1781
4200	2135	1781
4200	2135	1781
4200	2135	1781
4200	2135	1781
4200	2135	1781
4250	2161	1806
4250	2161	1806
4250	2161	1806
4250	2161	1806
4250	2161	1806
4250	2161	1806
4250	2161	1806
4250	2161	1806
4250	2161	1806
4250	2161	1806
4250	2161	1806
4250	2161	1806
4250	2161	1806
4250	2161	1806
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4300	2187	1832
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4350	2213	1858
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4400	2239	1870
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2264	1871
4450	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4500	2290	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4550	2316	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4600	2342	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2368	1871
4650	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4700	2393	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4750	2419	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4800	2445	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2471	1871
4850	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2496	1871
4900	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
4950	2522	1871
5000	2548	1871
5000	2548	1871
5000	2548	1871
5000	2548	1871
5000	2548	1871
